,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
209,c4db84de-a85a-472f-97b5-dd3065277bb4,PG Tambun,https://play-lh.googleusercontent.com/a-/ALV-UjUBR9G8_a06YICWzs9mC0GvLMH1qvWrsJZQ4jFpBwEg9AQrRDjQ-Q,"Percuma punya bonus poin sampe ratusan ribu , kalo poin penggunaan poin nya di tentukan sistem . Sama aja gak guna , mending pake voucher ,gausah poin2 an . Minimal kalo buat poin itu , ya terserah si pengguna mau pake berapa poin , bukan di tentukan sistem . Mending pake grab atau gojek skalian murah",1,12,4.0.1,2023-09-14 16:49:21,"Hi Kak PG Tambunan, terima kasih untuk ulasannya. Jika kakak mengalami kendala, kakak bisa langsung menghubungi kami di Call Center ViuiT (WA) : 0812-5245-6379 Dengan senang hati, Kami siap untuk membantu kakak.",2023-09-15 07:49:39,4.0.1
210,e92bea5e-aac0-4ba7-b50b-a1b8caa9f74a,Rifyal Anwar,https://play-lh.googleusercontent.com/a-/ALV-UjXnTEjwfV-tJR6dlWTk-kXzFbptwI1xwyHNLQzlQl-xOK5yLMQx,biaya aplikasi/admin lebih murah dari pada sebelah,5,0,6.20.3,2025-07-07 09:24:04,Terima kasih atas apresiasinya. Kami selalu berupaya memberikan layanan terbaik dengan biaya yang terjangkau. Semoga ACI terus menjadi pilihan utama dalam setiap perjalanan Anda. Salam hangat dan selamat beraktivitas.-RZ,2025-07-07 17:43:39,6.20.3
211,d4c2eb49-da09-45bd-ad6c-f5469c092265,Mochamad Marjan,https://play-lh.googleusercontent.com/a-/ALV-UjVxzuxCSElY4mSIbLo_D7pxmhcU7dNWTGOItF6OIAMmXyRlKaU5,Aplikasi ojek online yang sangat menguntungkan bagi masyarakat Indonesia terutama didaerah saya malang. Tentunya yang membuat saya tertarik dengan promo nya yang sangat istimewa dari pada ojek online yang lainnya. Semoga lancar selalu aamiin. 🙏,5,2,,2024-02-16 14:32:09,,,
212,7ce282ac-0341-4a27-9814-4aae47f838fd,Dewi Oktavia,https://play-lh.googleusercontent.com/a/ACg8ocI_iYJnWj14aI4Fv9lp43QsMSjdKDa-6ZWND-KiMifBzOgocQ=mo,"Pernah order tp akhirnya batal, dana direfund. Ternyata utk tarik saldo refund nya syusyah sekali. Menghubungi CS, tanggapannya luama sekali",3,4,5.3.0,2023-12-27 13:21:24,,,5.3.0
213,e7fe025d-a364-4418-9f16-4869eb9abeea,Vita Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocLiLLmB99qRhtlGKGPjlHdkpqcThUFKfGDIIk9ptTJ778gusA=mo,"Aplikasi ojek online asli indonesia yang memberikan harga murah dan promo yang menarik bagi customer, baik itu layanan bike, food maupun kurir...the best aci....maju dan sukses selalu untuk aci",5,4,6.0.1,2024-02-16 11:21:24,,,6.0.1
214,af18c190-0113-4782-b8d9-96c76dc1081f,Atiek,https://play-lh.googleusercontent.com/a-/ALV-UjUyf5RxYZHT2URW3cWIRMwY6x7ybyZHj0SeZJNx_QHm32SwonY,aplikasinya sangat membantu banget selain murah bayarnya juga bisa pake qris jadi ga ribet,5,0,,2025-08-27 20:15:05,"Halo kak, terima kasih atas ulasannya 🙏 Senang mendengar ACI sangat membantu dengan tarif murah dan pembayaran praktis pakai QRIS tanpa ribet. 🚗💳✨ Semoga selalu jadi pilihan nyaman untuk aktivitas kakak. -ARS",2025-08-27 22:31:08,
215,e3d9d254-2d21-482e-98f1-46b1c3fb7c99,Rahmat Hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjWSRXsgz5_IxZHC8u8URHguroa4371I_cvXC6D45kyVLfNUrtI,"tidak lebih murah dari aplikasi semacamnya , hanya iklan yang di lwbih lebihkan",1,0,,2025-08-27 14:05:05,"hi kak Rahmat Hidayat, Terima kasih atas masukannya 🙏 Kami menghargai setiap feedback dari pengguna. Tarif di ACI Driver disesuaikan agar tetap kompetitif sekaligus mendukung kesejahteraan driver. Kami juga terus meningkatkan transparansi informasi agar layanan lebih jujur dan bermanfaat.-RZ",2025-08-27 14:31:53,
216,cff989ba-03d0-4a85-a3c1-6922270b73da,Cikitha Zaviera 07,https://play-lh.googleusercontent.com/a/ACg8ocJRIH55elqYCSZD3Nxubi9G591rsLwC7NeUhMv-ijUWEYrr7Q=mo,"Fitur yang disediakan mudah dimengerti selain itu harga yang ditawarkan cukup murah untuk kalangan pelajar, pelayanannya juga oke punya",5,2,6.2.1,2024-02-19 13:11:16,,,6.2.1
217,244ed05c-3c00-4fd6-86f0-bd7fb1d62244,Vianstabha 1,https://play-lh.googleusercontent.com/a-/ALV-UjV6iZvn4xF3xhvOrIQiHENB5sRHN3RuGM91B6vSmNET5BCsqSI,Mantaps semoga kedepanya driver tidak perlu membayar mengguanakan uang tunai ke resto...semakin besar intensif yang dapat mensejahterahkan drivernya... Jangan pernah melupakan ujung tombak aplikasi yaitu driver... Perbanyak promo untuk customer semoga 2 tahun kedepan akan menjadi salah satu decacorn aplikasi taxonline,5,3,6.0.1,2024-02-16 11:35:42,,,6.0.1
218,2f8feaef-c5b6-4c9d-8f16-8eade3485eb9,Tanti Septiyani,https://play-lh.googleusercontent.com/a/ACg8ocK4u582lQ7cm0Z_7lNq6DAWkgTPQjbPc_n1Oqpmfq0jtduPDw=mo,Masa Masukin Lokasi terdekat gak ada yg Bisa.. aneeh..,1,2,6.19.3,2025-04-30 08:49:24,"Hi Kak Tanti Septiyani, terima kasih sudah memberikan feedback! Kami minta maaf atas ketidaknyamanannya. Bisa jadi ada masalah dengan deteksi lokasi atau koneksi. Kakak bisa coba ulangi atau cek lokasi lebih spesifik. Kalau masih ada kendala, langsung hubungi kami di Call Center ACI (WA): 0812-5245-6379. Kami siap bantu! 😊",2025-04-30 10:02:17,6.19.3
219,ae07d7e6-26ae-4230-bdfa-8e6db4da7035,Arink Jahat,https://play-lh.googleusercontent.com/a/ACg8ocJ6O3ZYSROyfdCYuPgIn01wnzZGhKCF4B_8dcYC6DsQ1UDqiQ=mo,apk apa ini masak sih cari makanan lebih dekat dari lokasi tidak di temukan,1,2,6.19.4,2025-05-08 02:17:42,"Hi Kak Arink Jahat, terima kasih atas ulasannya! ACI saat ini masih beroperasi di wilayah Jawa Timur, jadi mungkin ada kendala kalau Kakak berada di luar area layanan kami. Kami akan terus berusaha untuk memperluas jangkauan. Untuk bantuan lebih lanjut, bisa hubungi WA kami di 0812-5245-6379 ❤️",2025-05-14 12:15:41,6.19.4
220,baf15fb6-855a-4648-a40c-d22dcebb1c4e,erwan hadi,https://play-lh.googleusercontent.com/a-/ALV-UjWQwfG9qnBGiriS7Xkol_SBncwIWBItT6-ftIuUHGrwvc3sCD4u,"mantabz aplikasi milik orang indonesia apalagi aplikasi ini juga membantu anak yatim dan duafa dengan kita menggunakan Aplikasi ACI,wis pokoknya TOP 👍👍👍👍👍",5,0,6.19.4,2025-05-10 08:51:05,"Hi Kak erwan hadi, makasih banget udah kasih ulasan yang keren! Senang banget ACI bisa jadi aplikasi yang bermanfaat, apalagi dengan dukungan program CSR-nya. Semoga terus membantu Kakak dan orang lain ya. Kalau ada kendala, langsung hubungi kami di WA 0812-5245-6379 atau email cs@aci.id. Semangat! ❤️",2025-05-14 10:55:55,6.19.4
221,0e2be32d-8175-46e7-9220-71e04670be83,Ashari,https://play-lh.googleusercontent.com/a/ACg8ocL2bqMrE6KenbtI7ApH8M9XCXjcR3eNJ08D_NbLPwPtKYdVhw=mo,"gj bet anying , lokasi kota aja gak terdeteksi terus gimana mau pesen nya? guna nya apa coba🙄",1,0,6.19.4,2025-05-26 00:00:33,"Halo kak Ashari. Terima kasih atas masukannya. Mohon maaf atas kendala lokasi yang tidak terdeteksi. Kami sarankan untuk mengaktifkan izin lokasi dan pastikan sinyal GPS stabil. Jika masalah masih terjadi, silakan hubungi CS melalui menu Bantuan di aplikasi agar kami bisa bantu lebih lanjut.-ARS",2025-05-26 08:18:08,6.19.4
222,2954f4f6-8aab-4919-bcda-20b27383d9e0,Annisa Thalia,https://play-lh.googleusercontent.com/a/ACg8ocIx-CYaq168Ij3ON3DR7PS7bbjR9-8DPo_Z8dmkltAkaVtIaw=mo,aku coba searching resto di sekitaran kantor maupun rumah selalu enga ditemukan mulu..apa cuman daerah tertentu dan daerah untuk jawa barat belum tersedia atau gmana ka?? bantu dijawab terima kasih,2,2,6.19.4,2025-05-23 13:19:57,"hai kak Annisa Thalia 😊 Saat ini layanan kami memang masih tersedia di area tertentu dan secara bertahap terus diperluas, termasuk ke wilayah Jawa Barat. Mohon maaf jika saat ini resto di sekitar lokasi Anda belum tersedia. Kami sangat menghargai kesabaran dan dukungan Anda, dan semoga ACI Bisnis bisa segera hadir di area kakak 🙏 -RZ",2025-05-23 13:45:43,6.19.4
223,2f42cb90-3017-4f6c-973f-affc8319bb61,navisyakarina,https://play-lh.googleusercontent.com/a-/ALV-UjWRa2tljB12SBM98qShc5HwpjlMifARILADPKtQ88nq4fqDI04x,"aci ongkirnya gasampe 10k, tp kalo di aplikasi lain bisa 15-puluhan ribu",5,1,6.19.3,2025-04-22 18:23:12,"Hai Kak Navisyakarina, makasih udah kasih masukan! Tarif ACI emang dibuat lebih hemat biar makin ramah di kantong. Tapi tenang, layanan tetap maksimal kok 💪 Kalau ada pertanyaan atau saran lainnya, bisa langsung hubungi kami via WA: 0812-5245-6379 atau email cs@aci.id ya!",2025-04-23 10:17:17,6.19.3
224,02d63f52-08ce-4649-a487-a5379178bd86,Dra Queen,https://play-lh.googleusercontent.com/a/ACg8ocJpHxO-vOwe08RCjk3xQdm88C5d4f-vvU3zyaw8ze7n8v10xg=mo,ternyata cuma bisa di daerah jawa. tidak untuk seluruh daerah di Indonesia.,3,1,6.19.4,2025-05-30 12:42:03,"Halo kak Dra Queen. Terima kasih atas masukannya. Saat ini ACI memang masih beroperasi di beberapa wilayah Jawa, namun perluasan layanan ke daerah lain di Indonesia sedang kami rencanakan secara bertahap. Kami sangat menghargai dukungan Anda dan berharap bisa segera hadir di kota Anda! 🚀-ARS",2025-05-30 14:47:00,6.19.4
225,de6dd77b-ddb3-4b98-80d7-ffd9c9dfa339,Uwais al Qorni,https://play-lh.googleusercontent.com/a-/ALV-UjVxczJ6rd45ofLaS7xodnV4n0bkmp4DhljL0KuDqa0ZTKGhCcg,"aplikasi apaan sih masa nyari resto gaada, jyari gacoan aja ga muncull, gada diskon lagii",1,1,6.19.3,2025-04-23 12:47:38,"Hai Kak Uwais al Qorni, makasih udah cek promo Gacoan! Kalau gak muncul, bisa jadi lokasinya belum tercover atau stok promo udah habis. Coba refresh atau cek lokasi ya. Kalau masih gak bisa, hubungi kami via WA: 0812-5245-6379 atau email cs@aci.id. Siap bantu, Kak! 😄",2025-04-23 17:04:04,6.19.3
226,4dc32293-fb28-4db0-b61a-820648c33388,naa ayuu,https://play-lh.googleusercontent.com/a-/ALV-UjVsTM-0Vo52aayB-VxcCXiccUqnmYiWnp0jpwIGjEH4Gei4gko,please ini banyak promo tapi kenapa ga ada di jawa barat jugaaa 😔😔😔😔😔😔 PLEASE AYO JAWA BARAT JUGAAA,4,0,6.19.3,2025-04-26 10:17:16,"Hi Kak naa ayuu, makasih banyak udah support! 🤗 Catatan Kakak kita teruskan ya ke tim terkait. Doain ya semoga segera hadir di Jawa Barat! Stay tuned terus untuk info update-nya. 💬 Kalau mau tanya-tanya, bisa WA ke 0812-5245-6379 atau email cs@aci.id ya!",2025-04-28 10:01:09,6.19.3
227,c3734f8a-3ba0-4d83-8b9c-89714b536940,Suci Talla12,https://play-lh.googleusercontent.com/a/ACg8ocJETgy-4geFNl6og6vmnzPkc8_8ENJTz5vsFVQxB5ppQuap=mo,"apk nya ngga jadi, masa gacoan yg deket 3 kilo dari rmh saya di maps nya ngga ada?",2,2,6.19.3,2025-04-25 11:22:02,"Hi Kak Suci Talla12, makasih udah kasih info! 🙏 ACI saat ini baru tersedia di area Jawa Timur, jadi resto bisa belum muncul atau resto Gacoan di area Kakak belum aktif di app kita. Biar tim bisa cek lebih lanjut, boleh banget hubungi CS ACI via WA 0812-5245-6379 atau email cs@aci.id ya. Kita siap bantu sampe tuntas! 💙",2025-04-25 13:51:41,6.19.3
228,ce42f923-f4a8-420c-a05c-ea31f3cfa17f,Jafa Rony,https://play-lh.googleusercontent.com/a-/ALV-UjVUpIMP3CM21WmfAg1GX1YuDRdi1BlFBPUmV-bHjzKFfgMYc5_c,Pengemudi sangat ramah...Semangat buat mas nya💪💪💪,5,1,6.19.1,2025-03-26 10:02:13,Terima kasih sudah memilih ACI! Dukunganmu bikin kami semangat terus untuk memberikan layanan terbaik! 🚀✨,2025-04-11 13:58:48,6.19.1
229,598b54f9-c840-4189-9b6d-68a6cd2fa682,Wawa,https://play-lh.googleusercontent.com/a/ACg8ocJyCzw93hzJWoiYSyLDVmBa2lUi-iqDuLMej8Ovjvd1GzmwhA=mo,"jelek bgt, penipuan, katanya banyak promo, preketek. promo cuma 8 ribu, biaya layanan 5 ribu, ongkir 11 ribu, mahal bgt annnjinnnkkkk, aplikasi gak guna gak bermutu",1,15,6.16.2,2025-01-07 15:49:55,"Hi Kak Wawa, terima kasih untuk ulasannya. Jika kakak mengalami kendala, kakak bisa langsung menghubungi kami di Call Center ACI (WA): 0812-5245-6379 atau melalui email: cs@aci.id. Dengan senang hati kami siap membantu kakak.
",2025-03-13 11:35:08,6.16.2
230,8e2efeb3-b77e-4d37-82a2-0397a8119563,Chasbi Adhimi Sulton,https://play-lh.googleusercontent.com/a-/ALV-UjXrCmC2ywVF6VUoWQOL3Ry-UqWhKpnWV0kXYfHXUsVpiInu2rU,"Uda cek harga banding harga tak kira banyak promonya,, sama aja undel aja deh",1,0,,2025-07-22 16:03:54,"Hai Kak, terima kasih atas ulasannya. Mohon maaf jika pengalaman yang didapat belum sesuai harapan. Terkait promo dan harga, kami terus melakukan evaluasi agar dapat memberikan penawaran yang kompetitif dan transparan. Masukan Kakak akan kami sampaikan ke tim terkait untuk perbaikan ke depannya. -rz",2025-07-22 19:30:48,
231,e4e02c6b-7ce6-4c39-b8b4-93def7d0e01e,Bryan Syahputra,https://play-lh.googleusercontent.com/a-/ALV-UjVvfJ1G23DvTknD0jg9atw1tVf5JNg-G6ONyw6ofmk05PX1UZpN,tidak sesuai expetasi / promo yang di iklan kan ke tik tok,1,0,6.8.1,2025-06-27 18:29:46,"Mohon maaf jika informasi promo dirasa kurang sesuai. Kami terus berupaya menyajikan promo menarik dan transparan. Pastikan membaca syarat & ketentuan promo yang berlaku. Jika ada kendala, silakan hubungi CS kami agar dapat dibantu lebih lanjut. -RZ",2025-06-27 19:00:44,6.8.1
232,900108b5-8526-417b-9286-add06f9cd62d,Rosyidan Putranto,https://play-lh.googleusercontent.com/a-/ALV-UjWw4AwEBfghMGbvT_U1LzkHmDKx6_eEiB2w4XpgT4SJVUUPkHU,"Udah niat pingin install krn dapat cerita driver ttg aplikasi ini, tapi begitu pas install minta permission mengelola kontak langsung saya batalkan. Urgency nya apa coba mengelola kontak, mau dapat database kontak",1,3,3.3.0,2023-01-19 18:55:05,"Hi Kak Rosyidan, Terimakasih untuk ulasannya, Kakak bisa memahami syarat dan ketentuan aplikasi untuk mengetahui perizinan penggunaan kontak, Kaitannya dalam pembayaran aman pengguna. Jika masih mengalami kendala, silahkan menghubungi kami di Call Center ViuiT (WA) 0812-5245-6379 agar kami dapat bantu secepatnya.",2023-01-19 20:53:35,3.3.0
233,2000eb6c-23c1-4568-bc12-962f90604c5a,Audrey Jessica,https://play-lh.googleusercontent.com/a-/ALV-UjWZCOECbEFws3WL_mVFMR8ZHSyOU4KgEM9Umtx7DO-b5cE40Ks,"cs lama, respon driver juga lama. saya yg terburu² jadi harus menunda krna tidak ada cancle di aplikasi. lain kali klau masih mengandalkan chat untuk membatalkan pesanan, jangan di upload ke playstore dlu kak, terimakasih.",1,3,,2024-05-16 17:18:28,,,
234,f33c3115-59c0-461a-88b2-17f14a7f5465,Shofy Shify,https://play-lh.googleusercontent.com/a-/ALV-UjVRe6a1OHHEVcANBoGvSyl4rqnLuA6pzqPfyDxylE3MtexY_Ov9,aplikasinya lebih di tingkatkan lagi.. banyak muter muternya trus keluar sendiri dari aplikasi. nah kan bikin gak nyaman,4,9,5.3.0,2024-01-11 19:43:29,,,5.3.0
235,1e60a48d-466d-4653-b840-5ce1a844d7c7,Ainul Fuad,https://play-lh.googleusercontent.com/a-/ALV-UjWXJP7Fj_tUcxVBfnyIrz6a8QFcZZFtAGZ9dtzCIcgdWI1twhg,"Aplikasi dengan metode pembayaran lengkap, bisa tunai, non tunai juga bisa pakai berbagai macam e wallet. Mantap",5,1,6.3.0,2024-03-19 08:26:32,,,6.3.0
236,a0039ea8-d7dd-42cd-ba22-5b55f4b7479c,Shintul,https://play-lh.googleusercontent.com/a-/ALV-UjWian8XtNNm6itWZUHLjL1fjn3WHTJlvOsavfYZhtInp8pxFeU,Susah sekali mau pesan makanan. Nyari pake kata kunci apapun resto/menu tidak di temukan. Sekalinya ketemu gakbisa di pesan krna resto di luar jangkauan,1,4,6.0.1,2024-02-14 12:20:17,,,6.0.1
237,406ba621-bca3-463a-9bcf-4ab5f7256a87,dani t.w,https://play-lh.googleusercontent.com/a-/ALV-UjXle1W3i4EnVXoGBGExNXprEeRNfFjArJJ3Y_zkJrJWKWkSBRRV,Saya sangat senang sekali karena aplikasi aci ini asli produk indonesia dan tarifnya terjangkau banyak promo menarik sekaligus pelayananya juga ramah hehe semoga kedepanya semakin baik dan suksess selaku aku cinta indonesia SEMANGAT,5,5,6.0.1,2024-02-16 11:14:09,,,6.0.1
238,c8ad8267-7e92-4654-84ae-19846bdba867,nur wahyu,https://play-lh.googleusercontent.com/a-/ALV-UjVzuQwF6hq0sf9kMkbk7oKyPMahzh8cf1VCwVkK5emFYnplL9kn,"Masih banyak bug, dan tolong di tambahi tombol pembatalan pesan karena sering kali toko tutup tapi pesan tidak bisa di batalkan",1,5,5.0.1,2023-10-12 21:44:29,"Hi Kak nur wahyu, terima kasih untuk ulasannya. Jika kakak mengalami kendala, kakak bisa langsung menghubungi kami di Call Center ViuiT (WA) : 0812-5245-6379 Dengan senang hati, Kami siap untuk membantu kakak.",2023-10-13 12:53:27,5.0.1
239,602e1095-ca55-46a9-b043-e0e4798eb313,Mohammad Taufik,https://play-lh.googleusercontent.com/a/ACg8ocJ9LqQfFPkA1_45-dXDmSavjHW5-igkdXHDxrFKuV6Ntep8NA=mo,"Harga terjangkau, tampilan aplikasinya bagus cara ordernya pun mudah Terus semangat untuk karya anak bangsa AKU CINTA INDONESIA",5,1,,2024-03-19 08:27:01,,,
240,2d907122-3aff-480c-a57e-e6cda4dd887f,Novia Rahmada Putri,https://play-lh.googleusercontent.com/a-/ALV-UjXwAmtbhExbPpRWqgCT_DRUsC9F0b9G6uUeu_glF_7KXkqC-40,"mantab bgttt aplikasinyaa, minusnya titik mapsnya nggak sesuai saat saya pertama kali order, kasihan drivernya. overall okeee semua seruuu di jalan mengibarkan bendera 😍🥳",5,12,6.10.1,2024-08-11 17:06:23,,,6.10.1
241,bb68af8d-4bc3-4daf-a9df-896b2ddb9313,5D_20_ Najwa,https://play-lh.googleusercontent.com/a-/ALV-UjXdFdBPf6IARUWBdd_-Yt-L86NtDax8TzNvKv07rZh8uoYAEPzo,"Ojol yg bisa di andal kan kedepan,memang benar masih perlu pembenahan semua..,tpi sy yakin nanti dgn bergulirnyawaktu akan menjadi yg terbaik,dgn konsisten tetap menjadi ojol merah putih..,",5,3,6.0.1,2024-02-16 11:22:43,,,6.0.1
242,83f96946-09f0-41e0-acdb-480665078ce3,Mashuni 717,https://play-lh.googleusercontent.com/a-/ALV-UjWBMKfJ9PrqaBVsst9Ftnu_aBW_-1IT0ElGqkAvVZNXM_E5Zcp5,"Dari segi fitur udah oke, semua lengkap, cuma masih belum bisa dipakai saja krna belum bisa terjangkau di alamat yg ditujukan",3,3,6.11.0,2024-08-31 07:25:21,,,6.11.0
243,93553ab7-0cb3-4e7c-b7bb-a30472106a30,septina arianti,https://play-lh.googleusercontent.com/a-/ALV-UjUxUkp5i6MYnnb-VvuQJIV6LzngOQ0QpPc1_MxHaVAZByvuHNOS,"Aplikasinya sangat buruk, driver seenaknya sendiri membatalkan pesanan pdhl sudah nunggu makanannya 1 jam, menu cancel jg gk ada, chat layanan jg lemot blsnya 👎👎👎 uninstall",1,4,2.2.1,2023-05-09 22:57:42,"Hi Kak septina arianti, Terima kasih untuk ulasannya. Jika mengalami kendala, Kakak bisa menghubungi kami di Call Center ViuiT (WA) :0812-5245-6379. Kami dengan senang hati dan siap untuk membantu kakak. Yuk ajak semua Teman Kakak untuk menggunakan aplikasi ViuiT ya!! #ShareYourJoyness",2023-05-10 10:19:28,2.2.1
244,5ce44da0-dded-4aa1-8056-ef97b721e479,Yoga Cahya,https://play-lh.googleusercontent.com/a-/ALV-UjW_y05EalLHo6jaMmyJEj310TSfRtESVZ8n2jBomodQaINhHdCD,"Pesan makan, driver jauh dari resto (wajar masih baru) tp dihubungi gk ada respon sama sekali. Driver tdk bergerak ke resto. MEMBATALKAN PESANAN GAK BISA!?. Kontak ke cs masuk ke whatsapp yang dimana GAK ADA JAWABAN JUGA. Gak jelas asli",1,12,5.2.0,2023-11-19 20:40:13,,,5.2.0
245,4410309c-a9ab-42b6-8b77-89f964a784aa,Siti Ariantilubis,https://play-lh.googleusercontent.com/a/ACg8ocLjw4tmUmPrEZEEV-ZVBX81h8VlCfruLgniB8mxdQIxG08Q5w=mo,"Aneh kali mau buat nama sama masukan nama Ursname malah kedip kedip. Terus mau masukan titik penjemputan malah di bilang cek kembali titik penjemputan jelas jelas itu uda benar. Di gra* dan di gooje* juga titik ku masuk. Uda pas lagi tolong dong dibenerin,,, makasih",2,0,6.14.0,2024-11-11 18:20:15,"Hi Kak Siti Ariantilubis, terima kasih untuk ulasannya. Jika kakak mengalami kendala, silakan hubungi kami di Call Center ACI (WA): 0812-5245-6379 atau email: cs@aci.id. Kami siap membantu.",2025-03-06 14:30:02,6.14.0
246,81c77c20-e5ef-40f6-9e4f-f00b0bc4f906,Erwan Agusrijanto,https://play-lh.googleusercontent.com/a-/ALV-UjUtuzS9nQzaVfC7QMRLo2PDao4QPmTgXfKo6TAsAmGwInt363P6MQ,Aplikasinya ACI sangat mudah di mengerti/mudah di pelajari.. Dan sangat membantu dalam hal tambahan kebutuhan keluarga 👍,5,2,6.5.0,2024-04-24 22:02:41,,,6.5.0
247,cdbc95ac-8bf0-4c7a-a912-5fa4c4f0c089,Lia Law,https://play-lh.googleusercontent.com/a/ACg8ocJazXefSWXxP3NefmPOPjUOiXqYEecwhgTwOwGpYMFsBfDw7A=mo,Sebenernya apk nya bagus cuman saat order dan ada sesuatu yang tidak memungkinkan kita ga bisa batalin pesanan nya harus driver nya dan itu menurut saya MENYULITKAN apalagi pihak viut responya lama agak kecewa si,1,0,,2023-10-14 12:17:02,"Hi Kak Lia Law, terima kasih untuk ulasannya. Jika kakak mengalami kendala, kakak bisa langsung menghubungi kami di Call Center ViuiT (WA) : 0812-5245-6379 Dengan senang hati, Kami siap untuk membantu kakak.",2023-10-14 15:54:50,
248,590ae936-c1d7-4ed8-bb79-2a463c240841,Fathur Rosi,https://play-lh.googleusercontent.com/a-/ALV-UjUlboSnYoE6yPFEQZw3cb5Iqwf9Ytzs1ql-7emW2E-nL8doT4LD,"Sangat burukkk estimasi waktu nya berubah-ubah tidak seperti apk yg lain, saya pesan makanan online estimasi waktu sampainya itu 21.31 kemudian berubah 21.41 lalu berubah lagi 21.51 terakhir jadi 22.02 Sangat tidak rekomended",1,6,6.16.0,2024-12-26 22:01:35,"Hi Kak Fathur Rosi, terima kasih untuk ulasannya. Jika kakak mengalami kendala, kakak bisa langsung menghubungi kami di Call Center ACI (WA): 0812-5245-6379 atau melalui email: cs@aci.id. Dengan senang hati kami siap membantu kakak.
",2025-03-13 15:02:22,6.16.0
249,86510d0a-3e3e-41f0-bf86-8744f2099a89,Fauzan_al_ safiq,https://play-lh.googleusercontent.com/a-/ALV-UjWx9JrqGs48cFQClYYkXEWL3JSK4gXYXR1ZT5CeKAnV5WLlOsjB,"Driver sudah tersedia banyak, ramah harga lebih terjangkau serta mudah cara penggunaan aplikasinya",5,1,6.4.0,2024-04-02 16:03:22,,,6.4.0
250,d66b68a4-ac20-4221-b231-a21f06ac2cab,ʕ •o• ʔ,https://play-lh.googleusercontent.com/a-/ALV-UjUKIh8e1Yasp7-ckVS1GGJ2-XMJUr0BkRPFgp8H9zx5IWZv8i0,Sekolah yang ada program antar jemput gratis ini sangat membantu anak anak panti atau yang kurang mampu untuk berangkat sekolah dengan cepat dan tidak terlambat,5,2,6.17.1,2025-02-20 18:45:23,"Asik! Terima kasih sudah berbagi pengalaman positif! Kami selalu siap menemani perjalanan dan pesanan makananmu. Yuk, ajak teman-teman juga biar makin seru! 😍🚀",2025-03-06 12:07:41,6.17.1
251,018381d2-b541-4881-97bc-427e458b9992,Rr Dhelida maharani,https://play-lh.googleusercontent.com/a/ACg8ocKfNaVKs2LcbfKmMtpH-4Xc7j6LgiI18qZnMHvL_nBD12bD3Q=mo,Pertama kali coba driver baik banget bagus bagusin viuit.. eh yang kedua kurang bangett katanya gada notif apps. Jemput juga telat banget.. bajunya juga kek mau kepasar cuma pake jaket aja biar sesuai profesinya.,1,0,,2023-07-03 12:28:35,"Hi Kak Rr Dhelida maharani, terima kasih untuk ulasannya. Jika masih ada kendala, kakak bisa langsung menghubungi kami di Call Center ViuiT (WA) : 0812-5245-6379 kami dengan senang hati dan siap untuk membantu kakak.",2023-07-03 17:30:14,
252,93eb41cc-ea0b-4201-8d58-4b75ab59ac22,Ibnu Khairil,https://play-lh.googleusercontent.com/a-/ALV-UjXSvRcw_y34wS0xCGURKNIfCNCQH2YIEmvAo1Kd4zMDBB2joXo,Gabisa berfungsi selalu gak ada resto terdekat untuk food sudah semingg lebih. Gak berguna aama sekali,1,9,6.9.0,2024-07-25 16:06:58,,,6.9.0
253,6da9ff7a-476a-43d6-a17a-8586ad03b7bd,M Rizq Al Fatih,https://play-lh.googleusercontent.com/a/ACg8ocJvmBvz7k62Vclt2SrmYdEEqYMMFhZevaYA30nyRUqXNA-Z9g=mo,"orderan cepet cukup bagus,,dengan harga promo yg mantap jg,,untuk maap nya kalau bisa di sempurnakan lagi...",5,8,6.6.1,2024-05-16 15:16:42,,,6.6.1
254,a4bcbf09-e4c4-4e28-84e5-81b420100f13,Bowling Pets,https://play-lh.googleusercontent.com/a-/ALV-UjXgozaAlfP7tO9px6lXnyS9koTEWp-BeMnjRjCfglFNso9yoxo8,"mohon ditingkatkan ini kualitas nya masih banyak bug, terutama maps nya gajelas di maps tertera udah sampe padahal belom sampe, tolong dong ini udah banyak yang make aplikasinya tapi gini banget ditingkatkan lagi",1,5,2.1.5,2022-12-15 11:58:09,"Hi Kak Ririn Setya, Terimakasih untuk ulasannya. Mohon Maaf atas ketidaknyamanan yang Kakak alami dan kami akan terus melakukan perbaikan. Mengenai kendala tersebut, silahkan kakak menghubungi kami di Call Center ViuiT (WA) 0812-5245-6379 agar kami bisa bantu secepatnya. Yuk ajak semua teman & saudara untuk selalu pakai ViuiT #ShareYourJoyness.",2022-12-17 08:29:55,2.1.5
255,a062ca6b-7ba3-4e4c-a59f-bfe9e259c410,daped ulala,https://play-lh.googleusercontent.com/a/ACg8ocKO2UuXXqd9HJmpVbd4nZxDFRhBSPYOCdD_DKtCEaUgdxB4hA=mo,Aplikasi paling murah dan irit banyak promonya Makin betah pake aplikasinya karena beda dari aplikasi yang Laen ✨✨,5,1,,2024-02-16 11:21:06,,,
